person_income;person_emp_exp;loan_amnt;loan_intent;loan_int_rate;loan_percent_income;cb_person_cred_hist_length;credit_score;previous_loan_defaults_on_file;loan_status;tenure
1090860;4;50000;HOMEIMPROVEMENT;1134;5;30;660;No;0;7
1090860;15;96000;HOMEIMPROVEMENT;1392;9;170;657;Yes;0;5
1090870;9;120000;EDUCATION;823;11;90;562;Yes;0;1
1090880;5;150000;MEDICAL;849;14;30;636;Yes;0;4
1090890;5;200000;MEDICAL;1149;18;30;537;Yes;0;5
1090900;1;160000;EDUCATION;603;15;40;619;Yes;0;5
1090910;11;80000;PERSONAL;788;7;50;593;Yes;0;1
1090910;6;150000;MEDICAL;788;14;60;653;Yes;0;3
1090930;0;100000;DEBTCONSOLIDATION;1242;9;20;549;Yes;0;2
1090930;5;180000;HOMEIMPROVEMENT;1111;16;100;675;Yes;0;1
1090950;10;161630;EDUCATION;1248;15;90;595;Yes;0;8
1090980;0;40000;EDUCATION;542;4;30;685;No;0;7
1090980;3;200000;PERSONAL;1101;18;30;603;No;0;1
1091000;7;50000;HOMEIMPROVEMENT;1479;5;80;672;No;0;5
1091000;1;150000;HOMEIMPROVEMENT;1645;14;40;602;Yes;0;4
1091010;7;45000;DEBTCONSOLIDATION;599;4;60;713;No;0;9
1091010;1;50000;VENTURE;676;5;40;606;Yes;0;1
1091020;0;101500;EDUCATION;1197;9;30;655;Yes;0;5
1091020;5;200000;HOMEIMPROVEMENT;1528;18;60;675;Yes;0;7
1091040;16;99000;DEBTCONSOLIDATION;599;9;50;709;No;0;2
1091040;5;234750;VENTURE;1158;22;60;707;No;0;5
1091050;0;95000;MEDICAL;1171;9;40;629;No;0;10
1091070;8;60000;DEBTCONSOLIDATION;603;5;50;619;No;0;6
1091070;8;156000;PERSONAL;79;14;90;628;Yes;0;4
1091070;0;192000;VENTURE;1284;18;40;549;No;1;2
1091080;6;150000;PERSONAL;1223;14;60;663;Yes;0;11
1091090;14;38000;HOMEIMPROVEMENT;603;3;140;580;Yes;0;8
1091100;1;33000;VENTURE;1171;3;40;631;No;0;5
1091100;9;120000;HOMEIMPROVEMENT;1348;11;100;636;No;0;7
1091110;18;210000;VENTURE;1059;19;110;661;No;0;2
1091120;0;120000;MEDICAL;603;11;30;608;Yes;0;7
1091130;2;120000;PERSONAL;1242;11;40;650;Yes;0;9
1091140;0;48000;EDUCATION;874;4;40;667;No;0;8
1091150;13;180000;MEDICAL;974;16;100;621;Yes;0;3
1091170;1;35000;VENTURE;925;3;20;582;No;0;3
1091170;10;214000;EDUCATION;1523;2;50;580;No;0;8
1091180;21;104000;DEBTCONSOLIDATION;1149;1;140;573;Yes;0;6
1091210;3;95000;DEBTCONSOLIDATION;1146;9;40;651;No;0;5
1091240;1;140000;HOMEIMPROVEMENT;603;13;20;596;Yes;0;6
1091250;17;30000;EDUCATION;714;3;140;674;No;0;6
1091250;8;180000;MEDICAL;894;16;80;645;No;0;9
1091260;9;100000;EDUCATION;1065;9;60;550;Yes;0;2
1091260;22;150000;VENTURE;1446;14;110;623;Yes;0;2
1091280;6;100000;EDUCATION;863;9;50;635;No;0;6
1091300;8;200000;HOMEIMPROVEMENT;1441;18;90;646;No;0;7
1091310;5;71440;PERSONAL;65;7;60;641;Yes;0;10
1091330;7;150000;DEBTCONSOLIDATION;1445;14;70;585;Yes;0;0
1091330;0;210000;MEDICAL;1242;19;20;644;No;0;6
1091340;2;50000;VENTURE;999;5;30;649;Yes;0;10
1091340;8;60000;DEBTCONSOLIDATION;1398;5;80;706;Yes;0;4
1091350;0;120000;PERSONAL;991;11;20;638;No;0;1
1091350;3;150000;MEDICAL;851;14;40;684;No;0;2
1091360;6;55250;PERSONAL;1136;5;40;675;No;0;4
1091360;0;120000;EDUCATION;1218;11;30;701;Yes;0;4
1091370;5;70000;DEBTCONSOLIDATION;1287;6;100;673;No;0;5
1091370;2;150000;HOMEIMPROVEMENT;1626;14;40;624;Yes;0;3
1091380;5;160000;EDUCATION;126;15;100;657;No;0;2
1091410;10;180000;MEDICAL;1101;16;80;621;Yes;0;4
1091430;13;145000;DEBTCONSOLIDATION;1465;13;90;666;Yes;0;4
1091440;5;100000;PERSONAL;579;9;70;644;Yes;0;4
1091450;14;200000;HOMEIMPROVEMENT;1253;18;50;654;Yes;0;5
1091480;0;160000;MEDICAL;1126;15;40;516;Yes;0;3
1091510;3;130000;PERSONAL;1059;12;30;615;Yes;0;7
1091520;1;350000;EDUCATION;1268;32;20;627;Yes;0;6
1091540;6;80000;EDUCATION;766;7;50;580;No;0;4
1091540;4;160000;PERSONAL;888;15;90;646;Yes;0;2
1091550;5;130000;PERSONAL;894;12;40;588;No;0;4
1091550;4;200000;DEBTCONSOLIDATION;654;18;90;668;No;0;5
1091560;1;70000;VENTURE;714;6;40;640;No;0;3
1091560;0;75000;DEBTCONSOLIDATION;1102;7;40;673;No;0;11
1091600;0;120000;EDUCATION;1101;11;30;651;Yes;0;4
1091610;4;130000;MEDICAL;1242;12;30;616;No;0;6
1091650;6;200000;EDUCATION;892;18;50;614;No;0;10
1091670;0;250000;DEBTCONSOLIDATION;1136;23;30;678;No;0;8
1091690;0;150000;DEBTCONSOLIDATION;79;14;20;620;No;0;2
1091700;1;100000;DEBTCONSOLIDATION;1101;9;20;634;Yes;0;4
1091710;7;48000;DEBTCONSOLIDATION;89;4;50;615;No;1;5
1091720;4;200000;PERSONAL;167;18;90;650;No;0;5
1091720;3;205000;VENTURE;1496;19;80;661;Yes;0;4
1091730;0;60000;DEBTCONSOLIDATION;1189;5;40;592;Yes;0;2
1091730;11;90000;PERSONAL;542;8;90;677;Yes;0;5
1091740;6;50000;PERSONAL;676;5;50;576;Yes;0;7
1091770;5;150000;DEBTCONSOLIDATION;1218;14;20;630;Yes;0;3
1091780;1;200000;DEBTCONSOLIDATION;654;18;30;630;No;0;3
1091790;6;18000;HOMEIMPROVEMENT;751;2;50;684;No;0;3
1091800;6;80000;EDUCATION;813;7;50;678;Yes;0;1
1091800;10;100000;DEBTCONSOLIDATION;1112;9;80;613;Yes;0;10
1091800;0;350000;MEDICAL;89;32;40;576;Yes;0;2
1091810;4;102000;PERSONAL;89;9;80;699;No;0;3
1091860;3;130000;PERSONAL;1059;12;30;608;No;0;5
1091870;0;50000;HOMEIMPROVEMENT;859;5;40;646;No;0;7
1091870;0;64000;EDUCATION;988;6;30;590;Yes;0;7
1091880;1;150000;HOMEIMPROVEMENT;1727;14;40;654;No;0;1
1091880;13;150000;VENTURE;1112;14;50;709;No;0;3
1091890;5;90000;VENTURE;1558;8;60;667;No;0;4
1091890;8;180000;DEBTCONSOLIDATION;894;16;70;585;Yes;0;6
1091920;14;28000;EDUCATION;1111;3;130;670;Yes;0;12
1091930;0;120000;EDUCATION;89;11;20;610;No;0;4
1091940;0;80000;PERSONAL;991;7;40;653;Yes;0;6
1091950;1;64000;PERSONAL;599;6;20;538;Yes;0;13
1091980;0;160000;EDUCATION;1218;15;20;667;Yes;0;5
1091990;7;120000;PERSONAL;832;11;90;655;No;0;5
1092000;4;84000;PERSONAL;1101;8;20;679;No;0;2
1092020;9;180000;HOMEIMPROVEMENT;1166;16;80;559;Yes;0;6
1092030;15;130000;PERSONAL;932;12;90;661;No;0;7
1092040;6;160000;VENTURE;1268;15;100;663;Yes;0;5
1092070;7;75000;DEBTCONSOLIDATION;1101;7;60;469;Yes;0;3
1092090;0;30000;PERSONAL;1278;3;40;617;Yes;0;8
1092100;6;200000;EDUCATION;1165;18;80;593;No;0;3
1092110;17;250000;EDUCATION;1101;23;170;674;No;0;4
1092120;2;100000;HOMEIMPROVEMENT;1217;9;40;699;Yes;0;3
1092120;1;150000;PERSONAL;999;14;30;683;No;1;5
1092130;12;180000;MEDICAL;963;16;80;637;No;0;3
1092140;11;200000;HOMEIMPROVEMENT;1322;18;100;714;No;0;2
1092160;0;160000;EDUCATION;1242;15;90;538;Yes;0;2
1092160;9;250000;PERSONAL;999;23;70;717;No;0;5
1092170;2;30000;EDUCATION;1379;3;40;681;No;0;0
1092170;5;180000;PERSONAL;849;16;70;565;Yes;0;5
1092190;5;11950;EDUCATION;876;1;40;617;Yes;0;4
1092210;3;150000;MEDICAL;999;14;40;667;No;0;3
1092220;2;60000;PERSONAL;1189;5;40;688;Yes;0;6
1092220;0;85000;MEDICAL;579;8;40;631;Yes;0;2
1092290;13;120000;MEDICAL;1062;11;50;568;No;0;4
1092320;1;95140;MEDICAL;1199;9;40;617;Yes;0;4
1092320;4;150000;HOMEIMPROVEMENT;160;14;40;604;Yes;0;2
1092340;8;55000;HOMEIMPROVEMENT;749;5;60;632;Yes;0;9
1092340;7;180000;HOMEIMPROVEMENT;1101;16;80;679;Yes;0;9
1092350;21;50000;VENTURE;1426;5;130;702;Yes;0;5
1092380;0;60000;HOMEIMPROVEMENT;1349;5;40;602;No;0;6
1092380;0;216000;MEDICAL;1101;2;20;610;No;1;6
1092390;3;150000;PERSONAL;788;14;40;632;Yes;0;5
1092400;0;70000;MEDICAL;1101;6;20;636;Yes;0;6
1092400;8;120000;EDUCATION;1298;11;50;653;No;0;6
1092400;6;150000;PERSONAL;1101;14;60;608;Yes;0;3
1092400;1;170000;EDUCATION;1059;16;30;572;No;0;5
1092420;1;102000;MEDICAL;1171;9;30;607;Yes;0;5
1092420;8;110000;DEBTCONSOLIDATION;1199;1;100;647;No;0;5
1092430;3;50000;VENTURE;1062;5;30;609;Yes;0;1
1092460;4;70000;MEDICAL;1348;6;30;617;Yes;0;5
1092490;5;95000;MEDICAL;1126;9;40;633;Yes;0;7
1092510;0;250000;EDUCATION;1273;23;40;590;Yes;0;5
1092540;0;191250;PERSONAL;1392;18;40;667;Yes;0;6
1092570;4;120000;EDUCATION;1101;11;30;639;Yes;0;5
1092590;9;150000;VENTURE;1347;14;60;662;No;0;3
1092660;0;24990;VENTURE;1322;2;30;659;No;0;6
1092690;10;120000;MEDICAL;692;11;60;670;No;0;2
1092770;4;96000;DEBTCONSOLIDATION;1385;9;40;677;Yes;0;7
1092780;1;150000;EDUCATION;1038;14;30;645;Yes;0;6
1092860;6;51750;HOMEIMPROVEMENT;1199;5;20;647;No;0;5
1092910;4;55000;MEDICAL;1025;5;90;653;No;0;5
1092940;4;43740;EDUCATION;719;4;50;626;No;0;3
1092990;10;180000;MEDICAL;996;16;90;708;Yes;0;11
1093050;1;192000;HOMEIMPROVEMENT;699;18;80;509;Yes;0;5
1093060;6;84000;MEDICAL;1287;8;80;720;Yes;0;2
1093090;3;60000;PERSONAL;774;5;40;671;No;0;6
1093110;5;200000;HOMEIMPROVEMENT;1242;18;100;684;No;0;5
1093120;8;200000;HOMEIMPROVEMENT;1567;18;60;578;Yes;0;5
1093130;7;144000;MEDICAL;766;13;60;657;Yes;0;8
1093140;3;75000;EDUCATION;1101;7;30;678;No;0;4
1093160;0;150000;MEDICAL;1003;14;40;636;Yes;0;4
1093210;0;120000;EDUCATION;1218;11;40;680;Yes;0;4
1093260;1;50000;VENTURE;831;5;40;607;Yes;0;1
1093260;0;100000;HOMEIMPROVEMENT;542;9;40;569;Yes;0;14
1093270;0;150000;PERSONAL;1531;14;40;647;No;0;3
1093320;6;180000;MEDICAL;1076;16;100;645;Yes;0;1
1093340;4;244000;MEDICAL;89;22;100;658;No;0;5
1093370;0;60000;PERSONAL;1291;5;40;603;Yes;0;8
1093390;0;80000;PERSONAL;1101;7;30;573;Yes;0;4
1093430;6;100000;VENTURE;1427;9;80;631;Yes;0;3
1093450;2;20000;PERSONAL;788;2;30;666;No;0;3
1093500;0;36000;DEBTCONSOLIDATION;1269;3;30;660;No;0;5
1093560;0;70000;MEDICAL;1399;6;40;577;No;0;3
1093590;15;19500;DEBTCONSOLIDATION;1242;2;150;585;Yes;0;4
1093600;10;120000;MEDICAL;1292;11;50;577;No;0;4
1093630;8;120000;MEDICAL;714;11;80;697;No;0;6
1093670;2;100000;DEBTCONSOLIDATION;752;9;90;690;No;0;5
1093700;1;75000;EDUCATION;1103;7;40;614;Yes;0;5
1093740;8;50000;HOMEIMPROVEMENT;929;5;60;680;Yes;0;7
1093780;4;77500;EDUCATION;751;7;40;669;Yes;0;7
1093790;6;210000;DEBTCONSOLIDATION;1242;19;90;548;Yes;0;8
1093840;3;30000;MEDICAL;1101;3;40;683;No;0;5
1093850;1;180000;HOMEIMPROVEMENT;991;16;20;636;No;0;2
1093870;3;130000;MEDICAL;1269;12;40;587;No;1;5
1093880;6;96000;MEDICAL;1386;9;60;662;Yes;0;11
1093940;2;55820;MEDICAL;952;5;50;659;Yes;0;9
1094010;2;180000;PERSONAL;888;16;40;684;Yes;0;3
1094030;10;165000;VENTURE;1261;15;60;679;Yes;0;8
1094040;7;95000;MEDICAL;1037;9;60;645;Yes;0;3
1094080;5;200000;EDUCATION;1482;18;80;687;Yes;0;8
1094100;4;210000;VENTURE;749;19;40;677;Yes;0;7
1094230;20;46000;PERSONAL;1111;4;110;570;Yes;0;7
1094240;5;50000;VENTURE;769;5;50;569;Yes;0;2
1094420;2;101500;EDUCATION;1197;9;30;623;Yes;0;5
1094580;9;250000;VENTURE;1186;23;60;655;No;0;9
1094650;8;120000;EDUCATION;717;11;80;715;No;0;6
1094690;0;346640;EDUCATION;977;32;50;601;Yes;0;7
1094730;7;120000;DEBTCONSOLIDATION;691;11;90;644;No;0;9
1094770;3;200000;PERSONAL;1465;18;30;590;Yes;0;2
1094850;7;120000;DEBTCONSOLIDATION;709;11;90;568;Yes;0;3
1095010;20;93000;EDUCATION;1183;8;170;687;No;0;8
1095030;2;55120;MEDICAL;922;5;60;649;Yes;0;3
1095090;3;150000;MEDICAL;1361;14;30;681;Yes;0;5
1095960;12;100000;VENTURE;691;9;80;532;Yes;0;8
1096250;5;180000;MEDICAL;110;16;100;581;Yes;0;6
1097370;6;343220;EDUCATION;887;31;60;597;No;0;8
1097630;4;100000;DEBTCONSOLIDATION;1221;9;70;695;Yes;0;6
1097730;7;100000;EDUCATION;855;9;70;658;Yes;0;7
1098190;13;170000;VENTURE;1325;15;70;679;No;0;6
1098200;1;200000;HOMEIMPROVEMENT;1046;18;30;615;Yes;0;7
1098230;3;165730;EDUCATION;1012;15;50;626;No;0;2
1098270;25;220000;HOMEIMPROVEMENT;1879;2;160;642;No;1;5
1098300;13;170000;EDUCATION;1385;15;50;673;Yes;0;4
1098390;6;95000;MEDICAL;1045;9;60;572;Yes;0;6
1098810;3;90000;VENTURE;1322;8;30;716;No;0;1
1099050;10;120000;MEDICAL;821;11;60;570;Yes;0;1
1099230;0;80000;PERSONAL;1186;7;30;624;Yes;0;4
1099550;3;70000;VENTURE;80;6;30;622;Yes;0;6
1099570;1;10000;PERSONAL;768;1;40;700;Yes;0;2
1099720;5;150000;MEDICAL;768;14;60;531;Yes;0;4
1099780;3;24000;DEBTCONSOLIDATION;991;2;40;613;No;0;3
1099780;0;80000;HOMEIMPROVEMENT;1101;7;20;684;No;0;7
1099820;4;115250;PERSONAL;749;1;70;629;No;0;10
1099830;20;79200;MEDICAL;923;7;120;542;Yes;0;6
1100000;0;150000;MEDICAL;1227;14;30;637;No;1;6
1100030;1;100000;PERSONAL;1624;9;40;522;Yes;0;4
1100060;5;200000;HOMEIMPROVEMENT;691;18;80;648;Yes;0;1
1100130;0;100000;PERSONAL;1361;9;40;663;No;0;6
1100240;5;136000;VENTURE;1242;12;70;558;Yes;0;5
1100290;31;45000;MEDICAL;1472;4;280;631;No;0;4
1100340;1;139390;DEBTCONSOLIDATION;1243;13;30;605;No;0;5
1100460;7;134670;EDUCATION;1321;12;60;651;Yes;0;5
1100500;2;140000;MEDICAL;1223;13;20;683;Yes;0;3
1100660;3;150000;MEDICAL;788;14;40;666;No;0;6
1100770;7;183740;HOMEIMPROVEMENT;1206;17;70;621;No;0;3
1100990;20;24000;VENTURE;1074;2;160;612;Yes;0;3
1101010;8;147000;DEBTCONSOLIDATION;788;13;60;670;No;0;2
1101440;0;120000;MEDICAL;749;11;30;671;Yes;0;4
1101520;2;80000;MEDICAL;692;7;40;606;Yes;0;6
1101830;3;75000;DEBTCONSOLIDATION;1039;7;20;608;Yes;0;6
1101860;2;150000;EDUCATION;788;14;30;550;Yes;0;3
1101870;0;120000;MEDICAL;1174;11;30;616;Yes;0;3
1101970;10;168000;MEDICAL;1101;15;50;710;No;0;6
1101980;9;56000;VENTURE;1099;5;80;659;Yes;0;3
1101980;5;84000;EDUCATION;1099;8;20;580;No;0;5
1102070;4;10000;EDUCATION;1106;1;30;653;No;0;9
1102140;3;50000;DEBTCONSOLIDATION;1349;5;100;565;Yes;0;6
1102170;13;48160;EDUCATION;1267;4;120;624;Yes;0;5
1102170;13;250000;MEDICAL;1136;23;50;659;Yes;0;5
1102220;3;160000;EDUCATION;788;15;30;523;Yes;0;7
1102260;3;100000;MEDICAL;1072;9;40;668;No;0;5
1102290;13;79470;MEDICAL;971;7;90;657;Yes;0;6
1102310;13;100000;MEDICAL;859;9;80;664;Yes;0;6
1102390;0;60000;PERSONAL;999;5;20;700;No;0;5
1102390;6;70000;VENTURE;699;6;60;639;No;0;3
1102450;1;80000;VENTURE;1719;7;40;644;No;0;5
1102460;7;210000;MEDICAL;1335;19;60;663;No;0;5
1102510;8;20000;PERSONAL;1149;2;80;619;Yes;0;6
1102560;4;156000;HOMEIMPROVEMENT;157;14;90;705;No;0;3
1102570;0;50000;DEBTCONSOLIDATION;1496;5;20;684;No;1;5
1102630;5;100000;DEBTCONSOLIDATION;1101;9;40;586;Yes;0;5
1102630;3;150000;MEDICAL;844;14;40;550;Yes;0;7
1102640;2;50000;PERSONAL;1148;5;20;639;Yes;0;5
1102660;0;75000;DEBTCONSOLIDATION;1197;7;20;666;Yes;0;3
1102750;4;200000;HOMEIMPROVEMENT;1632;18;40;488;Yes;0;3
1102830;0;200000;VENTURE;1062;18;20;493;Yes;0;4
1102910;7;134530;VENTURE;1329;12;60;631;Yes;0;9
1102980;0;120000;EDUCATION;1101;11;40;586;Yes;0;5
1103030;7;339500;EDUCATION;79;31;70;692;Yes;0;4
1103150;16;90000;EDUCATION;1268;8;110;686;Yes;0;5
1103190;1;200000;EDUCATION;1435;18;30;572;Yes;0;10
1103210;7;150000;MEDICAL;987;14;80;650;No;0;3
1103310;0;100000;HOMEIMPROVEMENT;1099;9;40;591;Yes;0;4
1103400;0;100000;EDUCATION;102;9;20;620;Yes;0;4
1103460;0;150000;EDUCATION;788;14;20;654;Yes;0;8
1103490;0;120000;PERSONAL;1183;11;20;587;No;0;2
1103500;16;41810;MEDICAL;1021;4;140;677;No;0;2
1103510;0;10000;EDUCATION;1171;1;30;594;Yes;0;7
1103520;7;20130;DEBTCONSOLIDATION;1153;2;80;652;Yes;0;4
1103610;11;150000;VENTURE;1101;14;100;717;No;0;2
1103650;1;80000;PERSONAL;692;7;40;577;Yes;0;4
1103680;11;100000;MEDICAL;863;9;90;692;Yes;0;2
1103790;14;220000;HOMEIMPROVEMENT;617;2;140;669;Yes;0;3
1103820;9;180000;HOMEIMPROVEMENT;1099;16;50;617;Yes;0;4
1103890;2;100000;VENTURE;1632;9;30;619;No;0;2
1103910;5;15000;PERSONAL;1454;1;40;515;Yes;0;7
1103910;22;79000;MEDICAL;859;7;140;688;No;0;4
1103940;13;150000;MEDICAL;1101;14;100;604;Yes;0;6
1104010;11;40000;EDUCATION;729;4;90;671;No;0;8
1104050;4;30000;HOMEIMPROVEMENT;599;3;80;662;Yes;0;6
1104100;2;132000;EDUCATION;1479;12;40;644;No;0;4
1104110;3;150000;PERSONAL;988;14;90;584;Yes;0;12
1104120;2;150000;EDUCATION;603;14;40;682;No;0;5
1104170;2;80000;PERSONAL;692;7;40;678;Yes;0;4
1104750;1;30580;HOMEIMPROVEMENT;852;3;30;622;Yes;0;7
1104760;8;40000;EDUCATION;766;4;60;636;Yes;0;9
1104970;7;50000;DEBTCONSOLIDATION;172;5;90;605;No;1;3
1105110;0;120000;MEDICAL;1183;11;20;645;No;0;6
1105120;3;160000;MEDICAL;1271;14;30;582;Yes;0;4
1105250;3;100000;PERSONAL;1343;9;20;640;Yes;0;7
1105470;34;100000;PERSONAL;662;9;280;686;No;0;5
1105490;12;100000;EDUCATION;859;9;90;694;Yes;0;3
1105500;0;120000;PERSONAL;894;11;30;668;No;0;5
1105640;0;150000;DEBTCONSOLIDATION;788;14;20;683;No;0;5
1105730;14;90000;HOMEIMPROVEMENT;1268;8;160;700;Yes;0;4
1105790;10;150000;MEDICAL;1101;14;80;702;Yes;0;7
1105930;5;49970;EDUCATION;135;5;110;557;No;0;3
1106070;1;10000;HOMEIMPROVEMENT;768;1;30;642;Yes;0;6
1106090;5;185000;DEBTCONSOLIDATION;1242;17;70;585;Yes;0;3
1106210;2;120000;PERSONAL;1101;11;30;570;Yes;0;6
1106300;3;150000;MEDICAL;788;14;100;672;Yes;0;6
1106480;12;17120;EDUCATION;106;2;60;540;Yes;0;3
1106960;1;80000;PERSONAL;844;7;40;671;Yes;0;7
1107070;3;60000;PERSONAL;768;5;40;658;Yes;0;8
1107090;14;16000;EDUCATION;1025;1;50;695;Yes;0;2
1107250;0;160000;EDUCATION;1422;14;30;625;Yes;0;6
1107350;4;220000;PERSONAL;691;2;50;694;Yes;0;7
1107600;12;120000;MEDICAL;692;11;70;658;Yes;0;7
1107680;1;120000;DEBTCONSOLIDATION;542;11;30;666;Yes;0;4
1108020;6;230000;HOMEIMPROVEMENT;654;21;70;615;Yes;0;4
1108250;3;220000;DEBTCONSOLIDATION;691;2;80;689;Yes;0;3
1108360;6;45000;MEDICAL;1065;4;50;621;No;0;6
1108420;0;30000;DEBTCONSOLIDATION;888;3;20;696;Yes;0;3
1108820;1;160000;MEDICAL;1422;14;40;633;No;1;11
1109080;7;60000;VENTURE;1101;5;80;644;Yes;0;5
1109320;0;70000;EDUCATION;1347;6;40;697;Yes;0;8
1109350;1;250000;PERSONAL;1343;23;30;709;Yes;0;9
1109420;0;80000;PERSONAL;1361;7;20;612;Yes;0;7
1109530;0;250000;MEDICAL;1533;23;20;662;No;1;4
1109640;11;100000;EDUCATION;1126;9;80;612;Yes;0;3
1109710;2;240000;VENTURE;1149;22;70;592;Yes;0;7
1109950;7;50000;VENTURE;1103;5;70;653;Yes;0;8
1109990;0;164320;MEDICAL;1576;15;40;600;No;1;2
1110070;5;60000;EDUCATION;1101;5;70;717;No;0;4
1110100;0;65000;VENTURE;863;6;30;676;Yes;0;1
1110140;4;250000;EDUCATION;1929;23;90;655;Yes;0;4
1110200;0;100000;MEDICAL;1101;9;40;614;No;1;5
1110210;7;200000;MEDICAL;1101;18;90;686;No;1;5
1110300;4;200000;MEDICAL;1528;18;60;613;No;1;7
1110530;5;60000;EDUCATION;1038;5;100;640;Yes;0;6
1110540;2;129500;EDUCATION;996;12;20;681;No;0;3
1110600;8;220000;DEBTCONSOLIDATION;1073;2;80;628;No;0;6
1110670;0;150000;DEBTCONSOLIDATION;991;14;20;571;Yes;0;4
1110680;0;120000;DEBTCONSOLIDATION;1445;11;30;561;Yes;0;5
1110680;3;150000;MEDICAL;1632;14;20;618;No;1;4
1110820;5;80000;PERSONAL;1229;7;60;644;No;0;2
1110890;3;60000;VENTURE;1558;5;30;638;No;1;5
1111010;16;200000;MEDICAL;1484;18;120;588;No;1;5
1111020;1;154500;MEDICAL;1091;14;30;624;No;1;3
1111080;0;150000;PERSONAL;1126;14;20;518;Yes;0;8
1111160;0;180000;EDUCATION;1268;16;20;613;No;0;5
1111210;5;180000;EDUCATION;1148;16;70;628;No;0;3
1111380;0;157400;MEDICAL;1603;14;30;628;No;1;8
1111420;10;50000;VENTURE;1101;4;100;711;Yes;0;6
1111440;21;120000;HOMEIMPROVEMENT;766;11;140;626;No;0;5
1111480;11;212240;DEBTCONSOLIDATION;1187;19;140;507;Yes;0;3
1111520;4;142000;PERSONAL;1099;13;30;660;Yes;0;2
1111520;0;168000;MEDICAL;1562;15;40;629;No;1;8
1111530;3;300000;PERSONAL;1523;27;30;648;No;1;4
1111630;15;40000;DEBTCONSOLIDATION;729;4;130;681;No;0;6
1111640;18;35330;DEBTCONSOLIDATION;594;3;110;684;No;0;5
1111640;13;50000;MEDICAL;1947;4;160;685;No;1;3
1111660;13;250000;MEDICAL;1583;22;90;652;No;1;5
1111670;10;120000;MEDICAL;682;11;100;611;Yes;0;8
1111710;3;60000;VENTURE;783;5;80;618;Yes;0;3
1111720;7;245000;VENTURE;183;22;70;614;Yes;0;2
1111750;9;170000;PERSONAL;1454;15;100;660;Yes;0;8
1111820;3;120000;HOMEIMPROVEMENT;1343;11;30;545;Yes;0;4
1111820;5;200000;DEBTCONSOLIDATION;1372;18;100;673;No;0;5
1111980;19;84000;MEDICAL;1484;8;140;661;No;1;4
1112000;10;34590;DEBTCONSOLIDATION;569;3;80;679;Yes;0;4
1112030;6;250000;MEDICAL;1623;22;80;667;No;1;6
1112110;3;65000;EDUCATION;988;6;30;595;No;0;5
1112110;1;100000;MEDICAL;1632;9;40;653;No;1;2
1112120;4;221470;HOMEIMPROVEMENT;811;2;70;637;Yes;0;4
1112130;3;60000;VENTURE;1242;5;30;546;Yes;0;5
1112170;3;50000;MEDICAL;1599;4;20;701;No;1;2
1112240;0;250000;PERSONAL;1793;22;20;586;No;0;6
1112290;5;120000;VENTURE;1143;11;40;639;Yes;0;8
1112430;6;250000;MEDICAL;1595;22;90;675;No;1;5
1112460;10;246250;MEDICAL;1407;22;70;568;No;1;3
1112470;5;200000;MEDICAL;1513;18;60;660;No;1;3
1112480;0;65000;EDUCATION;80;6;30;603;No;0;7
1112500;1;180000;MEDICAL;1268;16;20;685;Yes;0;3
1112520;9;200000;PERSONAL;1372;18;80;590;No;0;5
1112530;24;129250;EDUCATION;1101;12;170;687;Yes;0;5
1112620;11;49720;VENTURE;1057;4;100;591;Yes;0;2
1112630;9;150000;MEDICAL;1537;13;80;646;No;1;5
1112630;0;156000;EDUCATION;1635;14;30;700;No;0;3
1112660;14;100000;DEBTCONSOLIDATION;1171;9;160;631;No;0;7
1112830;0;245000;MEDICAL;1146;22;40;694;No;0;7
1112850;11;50000;VENTURE;1102;4;70;705;Yes;0;5
1112870;5;225000;HOMEIMPROVEMENT;1099;2;20;675;No;0;7
1112890;0;60000;MEDICAL;1222;5;20;589;Yes;0;4
1112910;8;84000;MEDICAL;1599;8;90;602;No;1;4
1112930;14;200000;PERSONAL;1479;18;160;648;Yes;0;6
1113010;2;242500;EDUCATION;1112;22;20;568;Yes;0;7
1113040;0;14000;VENTURE;1101;1;30;612;Yes;0;6
1113040;0;220000;DEBTCONSOLIDATION;1099;2;40;569;Yes;0;3
1113210;2;65000;EDUCATION;831;6;30;684;Yes;0;10
1113210;4;65000;HOMEIMPROVEMENT;921;6;30;632;Yes;0;8
1113210;22;85990;MEDICAL;1509;8;140;725;No;1;8
1113220;2;100000;VENTURE;167;9;20;589;Yes;0;5
1113280;8;70000;EDUCATION;951;6;90;649;Yes;0;4
1113290;4;180000;EDUCATION;1148;16;80;643;No;0;4
1113310;21;120000;EDUCATION;766;11;130;705;No;0;5
1113330;13;100000;MEDICAL;751;9;100;622;Yes;0;4
1113360;9;50000;EDUCATION;1101;4;80;656;No;0;3
1113360;6;150000;DEBTCONSOLIDATION;786;13;100;654;Yes;0;4
1113370;5;324010;EDUCATION;898;29;60;629;Yes;0;5
1113380;18;150000;PERSONAL;982;13;170;560;Yes;0;6
1113400;8;140000;HOMEIMPROVEMENT;603;13;80;653;No;0;3
1113420;3;220000;EDUCATION;1269;2;90;671;Yes;0;7
1113450;2;90000;EDUCATION;692;8;20;648;Yes;0;5
1113480;9;250000;VENTURE;1934;22;90;580;Yes;0;12
1113520;0;65000;PERSONAL;80;6;20;633;No;0;4
1113570;0;100000;VENTURE;1171;9;40;668;Yes;0;4
